date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:21:20	2784/2784	---M--	200	added ('OK')	image/png	etag:%225a8c28e4-ae0%22	https://thunder-team.com/friend-finder/css/emoji/bathtub.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bathtub.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:21	3812/3812	---M--	200	added ('OK')	image/png	etag:%225a8c28e5-ee4%22	https://thunder-team.com/friend-finder/css/emoji/battery.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/battery.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:21	5561/5561	---M--	200	added ('OK')	image/png	etag:%225a8c28e6-15b9%22	https://thunder-team.com/friend-finder/css/emoji/bear.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bear.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:21	5851/5851	---M--	200	added ('OK')	image/png	etag:%225a8c28e6-16db%22	https://thunder-team.com/friend-finder/css/emoji/bee.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bee.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:21	6097/6097	---M--	200	added ('OK')	image/png	etag:%225a8c28e7-17d1%22	https://thunder-team.com/friend-finder/css/emoji/beer.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/beer.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:22	6591/6591	---M--	200	added ('OK')	image/png	etag:%225a8c28e8-19bf%22	https://thunder-team.com/friend-finder/css/emoji/beers.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/beers.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:22	5255/5255	---M--	200	added ('OK')	image/png	etag:%225a8c28e9-1487%22	https://thunder-team.com/friend-finder/css/emoji/beetle.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/beetle.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:22	2761/2761	---M--	200	added ('OK')	image/png	etag:%225a8c28e9-ac9%22	https://thunder-team.com/friend-finder/css/emoji/beginner.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/beginner.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:22	4859/4859	---M--	200	added ('OK')	image/png	etag:%225a8c28ea-12fb%22	https://thunder-team.com/friend-finder/css/emoji/bell.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bell.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:23	5730/5730	---M--	200	added ('OK')	image/png	etag:%225a8c28ea-1662%22	https://thunder-team.com/friend-finder/css/emoji/bento.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bento.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:23	6472/6472	---M--	200	added ('OK')	image/png	etag:%225a8c28eb-1948%22	https://thunder-team.com/friend-finder/css/emoji/bicyclist.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bicyclist.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:23	4722/4722	---M--	200	added ('OK')	image/png	etag:%225a8c28ec-1272%22	https://thunder-team.com/friend-finder/css/emoji/bike.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bike.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:23	3890/3890	---M--	200	added ('OK')	image/png	etag:%225a8c28ec-f32%22	https://thunder-team.com/friend-finder/css/emoji/bikini.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bikini.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:24	4878/4878	---M--	200	added ('OK')	image/png	etag:%225a8c28ed-130e%22	https://thunder-team.com/friend-finder/css/emoji/bird.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bird.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:24	5404/5404	---M--	200	added ('OK')	image/png	etag:%225a8c28ee-151c%22	https://thunder-team.com/friend-finder/css/emoji/birthday.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/birthday.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:24	2369/2369	---M--	200	added ('OK')	image/png	etag:%225a8c28ee-941%22	https://thunder-team.com/friend-finder/css/emoji/black_circle.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/black_circle.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:24	3877/3877	---M--	200	added ('OK')	image/png	etag:%225a8c28ef-f25%22	https://thunder-team.com/friend-finder/css/emoji/black_joker.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/black_joker.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:25	3495/3495	---M--	200	added ('OK')	image/png	etag:%225a8c28f0-da7%22	https://thunder-team.com/friend-finder/css/emoji/black_medium_small_square.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/black_medium_small_square.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:25	4035/4035	---M--	200	added ('OK')	image/png	etag:%225a8c28f0-fc3%22	https://thunder-team.com/friend-finder/css/emoji/black_medium_square.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/black_medium_square.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:25	2352/2352	---M--	200	added ('OK')	image/png	etag:%225a8c28f1-930%22	https://thunder-team.com/friend-finder/css/emoji/black_nib.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/black_nib.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:25	3061/3061	---M--	200	added ('OK')	image/png	etag:%225a8c28f2-bf5%22	https://thunder-team.com/friend-finder/css/emoji/black_small_square.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/black_small_square.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:25	1332/1332	---M--	200	added ('OK')	image/png	etag:%225a8c28f2-534%22	https://thunder-team.com/friend-finder/css/emoji/black_square.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/black_square.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:26	1337/1337	---M--	200	added ('OK')	image/png	etag:%225a8c28f3-539%22	https://thunder-team.com/friend-finder/css/emoji/black_square_button.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/black_square_button.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:26	4232/4232	---M--	200	added ('OK')	image/png	etag:%225a8c28f4-1088%22	https://thunder-team.com/friend-finder/css/emoji/blossom.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/blossom.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:26	3737/3737	---M--	200	added ('OK')	image/png	etag:%225a8c28f4-e99%22	https://thunder-team.com/friend-finder/css/emoji/blowfish.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/blowfish.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:26	5092/5092	---M--	200	added ('OK')	image/png	etag:%225a8c28f5-13e4%22	https://thunder-team.com/friend-finder/css/emoji/blue_book.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/blue_book.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:27	4081/4081	---M--	200	added ('OK')	image/png	etag:%225a8c28f6-ff1%22	https://thunder-team.com/friend-finder/css/emoji/blue_car.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/blue_car.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:27	4094/4094	---M--	200	added ('OK')	image/png	etag:%225a8c28f6-ffe%22	https://thunder-team.com/friend-finder/css/emoji/blue_heart.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/blue_heart.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:27	5188/5188	---M--	200	added ('OK')	image/png	etag:%225a8c28f7-1444%22	https://thunder-team.com/friend-finder/css/emoji/blush.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/blush.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:27	4840/4840	---M--	200	added ('OK')	image/png	etag:%225a8c28f8-12e8%22	https://thunder-team.com/friend-finder/css/emoji/boar.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/boar.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:28	3833/3833	---M--	200	added ('OK')	image/png	etag:%225a8c28f8-ef9%22	https://thunder-team.com/friend-finder/css/emoji/boat.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/boat.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:28	5208/5208	---M--	200	added ('OK')	image/png	etag:%225a8c28f9-1458%22	https://thunder-team.com/friend-finder/css/emoji/bomb.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bomb.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:29	6050/6050	---M--	200	added ('OK')	image/png	etag:%225a8c28fa-17a2%22	https://thunder-team.com/friend-finder/css/emoji/book.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/book.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:29	4649/4649	---M--	200	added ('OK')	image/png	etag:%225a8c28fa-1229%22	https://thunder-team.com/friend-finder/css/emoji/bookmark.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bookmark.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:29	3150/3150	---M--	200	added ('OK')	image/png	etag:%225a8c28fb-c4e%22	https://thunder-team.com/friend-finder/css/emoji/bookmark_tabs.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bookmark_tabs.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:29	6539/6539	---M--	200	added ('OK')	image/png	etag:%225a8c28fc-198b%22	https://thunder-team.com/friend-finder/css/emoji/books.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/books.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:30	3772/3772	---M--	200	added ('OK')	image/png	etag:%225a8c28fc-ebc%22	https://thunder-team.com/friend-finder/css/emoji/boom.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/boom.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:30	3327/3327	---M--	200	added ('OK')	image/png	etag:%225a8c28fd-cff%22	https://thunder-team.com/friend-finder/css/emoji/boot.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/boot.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:30	6915/6915	---M--	200	added ('OK')	image/png	etag:%225a8c28ff-1b03%22	https://thunder-team.com/friend-finder/css/emoji/bouquet.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bouquet.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:30	5143/5143	---M--	200	added ('OK')	image/png	etag:%225a8c2901-1417%22	https://thunder-team.com/friend-finder/css/emoji/bow.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bow.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:31	4184/4184	---M--	200	added ('OK')	image/png	etag:%225a8c2903-1058%22	https://thunder-team.com/friend-finder/css/emoji/bowling.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bowling.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:31	6478/6478	---M--	200	added ('OK')	image/png	etag:%225a8c2906-194e%22	https://thunder-team.com/friend-finder/css/emoji/bowtie.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bowtie.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:31	5946/5946	---M--	200	added ('OK')	image/png	etag:%225a8c2907-173a%22	https://thunder-team.com/friend-finder/css/emoji/boy.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/boy.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:31	6214/6214	---M--	200	added ('OK')	image/png	etag:%225a8c290b-1846%22	https://thunder-team.com/friend-finder/css/emoji/bread.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bread.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:32	8515/8515	---M--	200	added ('OK')	image/png	etag:%225a8c290a-2143%22	https://thunder-team.com/friend-finder/css/emoji/bride_with_veil.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bride_with_veil.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:32	5137/5137	---M--	200	added ('OK')	image/png	etag:%225a8c290d-1411%22	https://thunder-team.com/friend-finder/css/emoji/bridge_at_night.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bridge_at_night.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:32	2698/2698	---M--	200	added ('OK')	image/png	etag:%225a8c290d-a8a%22	https://thunder-team.com/friend-finder/css/emoji/briefcase.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/briefcase.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:32	4118/4118	---M--	200	added ('OK')	image/png	etag:%225a8c290f-1016%22	https://thunder-team.com/friend-finder/css/emoji/broken_heart.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/broken_heart.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:33	5945/5945	---M--	200	added ('OK')	image/png	etag:%225a8c2910-1739%22	https://thunder-team.com/friend-finder/css/emoji/bug.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bug.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:33	4490/4490	---M--	200	added ('OK')	image/png	etag:%225a8c2910-118a%22	https://thunder-team.com/friend-finder/css/emoji/bulb.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bulb.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:33	4992/4992	---M--	200	added ('OK')	image/png	etag:%225a8c2911-1380%22	https://thunder-team.com/friend-finder/css/emoji/bullettrain_front.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bullettrain_front.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:33	3842/3842	---M--	200	added ('OK')	image/png	etag:%225a8c2912-f02%22	https://thunder-team.com/friend-finder/css/emoji/bullettrain_side.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bullettrain_side.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:33	4065/4065	---M--	200	added ('OK')	image/png	etag:%225a8c2912-fe1%22	https://thunder-team.com/friend-finder/css/emoji/bus.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bus.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:34	1676/1676	---M--	200	added ('OK')	image/png	etag:%225a8c2913-68c%22	https://thunder-team.com/friend-finder/css/emoji/busstop.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/busstop.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:34	2005/2005	---M--	200	added ('OK')	image/png	etag:%225a8c2914-7d5%22	https://thunder-team.com/friend-finder/css/emoji/bust_in_silhouette.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/bust_in_silhouette.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:34	3021/3021	---M--	200	added ('OK')	image/png	etag:%225a8c2914-bcd%22	https://thunder-team.com/friend-finder/css/emoji/busts_in_silhouette.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/busts_in_silhouette.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:34	4509/4509	---M--	200	added ('OK')	image/png	etag:%225a8c2915-119d%22	https://thunder-team.com/friend-finder/css/emoji/cactus.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/cactus.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:35	6129/6129	---M--	200	added ('OK')	image/png	etag:%225a8c2916-17f1%22	https://thunder-team.com/friend-finder/css/emoji/cake.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/cake.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:35	2920/2920	---M--	200	added ('OK')	image/png	etag:%225a8c2916-b68%22	https://thunder-team.com/friend-finder/css/emoji/calendar.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/calendar.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:35	4037/4037	---M--	200	added ('OK')	image/png	etag:%225a8c2917-fc5%22	https://thunder-team.com/friend-finder/css/emoji/calling.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/calling.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:35	4485/4485	---M--	200	added ('OK')	image/png	etag:%225a8c2918-1185%22	https://thunder-team.com/friend-finder/css/emoji/camel.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/camel.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:36	4661/4661	---M--	200	added ('OK')	image/png	etag:%225a8c2918-1235%22	https://thunder-team.com/friend-finder/css/emoji/camera.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/camera.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:36	5384/5384	---M--	200	added ('OK')	image/png	etag:%225a8c2919-1508%22	https://thunder-team.com/friend-finder/css/emoji/cancer.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/cancer.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:36	4502/4502	---M--	200	added ('OK')	image/png	etag:%225a8c291a-1196%22	https://thunder-team.com/friend-finder/css/emoji/candy.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/candy.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:36	5136/5136	---M--	200	added ('OK')	image/png	etag:%225a8c291b-1410%22	https://thunder-team.com/friend-finder/css/emoji/capital_abcd.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/capital_abcd.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:36	4670/4670	---M--	200	added ('OK')	image/png	etag:%225a8c291b-123e%22	https://thunder-team.com/friend-finder/css/emoji/capricorn.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/capricorn.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:37	4278/4278	---M--	200	added ('OK')	image/png	etag:%225a8c291c-10b6%22	https://thunder-team.com/friend-finder/css/emoji/car.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/car.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:37	3749/3749	---M--	200	added ('OK')	image/png	etag:%225a8c291c-ea5%22	https://thunder-team.com/friend-finder/css/emoji/card_index.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/card_index.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:37	5893/5893	---M--	200	added ('OK')	image/png	etag:%225a8c291d-1705%22	https://thunder-team.com/friend-finder/css/emoji/carousel_horse.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/carousel_horse.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:37	5987/5987	---M--	200	added ('OK')	image/png	etag:%225a8c291e-1763%22	https://thunder-team.com/friend-finder/css/emoji/cat.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/cat.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
08:21:38	5644/5644	---M--	200	added ('OK')	image/png	etag:%225a8c291f-160c%22	https://thunder-team.com/friend-finder/css/emoji/cat2.png	D:/0%20M.Sc.(IT)/8-Sem/Practical/JAVA/Project/Template%20Pages/Login%20&%20Registration/SocialMedia_Login&Registration/thunder-team.com/friend-finder/css/emoji/cat2.png	(from https://thunder-team.com/friend-finder/css/emoji.css)
